job_title,company,job_location,job_summary,post_date,today,job_salary,job_url
Business Analyst I,Amex,"Gurgaon, Haryana+1 location","Generating business insights using data analytics to answer business problems.,Supports management in developing and implementing systems, reengineering…",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0406955b30bc3d18&fccid=f057e04c37cca134&vjs=3
Business Analyst,Venture7 Technology Private Limited,"Remote in Faridabad, Haryana","Identify systems processes by evaluation of real-time data.,Excellent written and verbal communicator with the ability to translate data into actionable…",PostedJust posted,2022-07-26,,https://in.indeed.com/rc/clk?jk=3e5b9b014b23cdf4&fccid=3a30fb4a9e418347&vjs=3
Data Governance Solution Analyst,Cargill,"Bengaluru, Karnataka",Ensures data integrity and compliance by partnering with stakeholders to learn and educate on the data strategy.,Posted1 day ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=85fd50765ea739f4&fccid=d7d9a8241ba2f3ec&vjs=3
Data Analyst,Apsidata,"Noida, Uttar Pradesh","✓ 2-4 years of strong experience in Tabulation and Data validation using Quantum.,✓ Proficiency in Quantum scripting tool is essential.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=7ae9232f508c3a88&fccid=31746738c5a214e0&vjs=3
Financial Analyst I - Finance and Reporting,Labcorp,"Bengaluru, Karnataka","Ensure all data is complete and accurate in Hyperion.,Utilize wide ranging data sources and systems, developing reports & tools to facilitate a deeper insight…",PostedToday,2022-07-26,,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPts0BZf5RUYLDzn3w3ZnJ6tvKFkWy9R8DmKHR3APzNfPdNJWiSy_xwCBCpmtsvtbjY8JqkLAcBEL5ZCS7v68VU6F1if0tFwpS7-y4M0XOqRjeXoMrLjO4Y8UR4oUEBEIG1hputtKjePGtw6WJfeDMbiidVBLBFRqpxoGTnxJOeXP2ymIFpyGDDfhmARalUOO1TqdAsC_2Izug0ajDJPnWh0qSsrxdn2C90rFFAWuWc4XL_YKhJY-QcuAzcwT4QCWLrBfg_UDav4oIIM965WwRRfZwmFn-Z1vcl1jZAqetGk_ioJHlSX7z1_nnWk_-1FqsL4vMpc2Qef0IGXgLuSiyKRxUU5UDyKMPRHlUj5J4uzbe4dKqWjVFTA43b0tB2hX9sk5wYYEDVv2PciSwcmyN7KzWXbQv0A-FWEQMBnwesgjmLUJI3KqgxTaQTouaD1NULxB7R8zNjngeDU1cdeEbH1DARZNQ74OnTIeGMsBqkregbjKpi7Z5&xkcb=SoAw-_M3bckP6l2HDh0LbzkdCdPP&p=12&fvj=0&vjs=3
Senior Product Analyst,Anar App,Remote,"1+ year experience as an analyst with a consumer or marketplace/platform product.,Data and User focused: Balance data insights with user research to drive…",Posted28 days ago,2022-07-26,"₹10,00,000 - ₹15,00,000 a year",https://in.indeed.com/rc/clk?jk=016e626367918474&fccid=895be8a4e64cc2f5&vjs=3
Business Analyst,Zignuts Technolab pvt. ltd.,"Remote in Gandhinagar, Gujarat","Analyse and document functional requirements to the assigned projects and services as per defined business requirements.,Microsoft Office: 1 year (Preferred).",EmployerActive 5 days ago,2022-07-26,"₹6,00,000 a year",https://in.indeed.com/company/Zignuts-Technolab-Pvt.-Ltd./jobs/Business-Analyst-69a57b60dd57cdea?fccid=95563c63b652b4d8&vjs=3
TTT- Consultant - Business/data analyst,EY,"Bengaluru, Karnataka",Technical data analyst (knowledge of db/ ETL) who has experience in creating/ documenting both business and technical requirements as part of requirement…,Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=dc28270e75748782&fccid=1544766d4c2915b0&vjs=3
Senior Clinical Data Analyst,Parexel,India,"Manage all phases of data management activities from study start up to database close.,Minimum Work Experience • Previous relevant working experience preferred,…",Posted14 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=937d80e9f94029d3&fccid=a2ce486f2a6b8708&vjs=3
Junior Data Mastering Analyst,UBS,"Pune, Maharashtra","Identify data gaps and data integrity issues in current data, partner with data owners and IT team to plan resolution.,Experience to guide IT in data solutions.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9ffddd372a3fb49f&fccid=1c76c3a36f6c7557&vjs=3
Senior Analyst- Risk In Change,Commonwealth Bank,"Bengaluru, Karnataka","Responsible for data quality in & maintenance of various databases in all tools used.,Ability to think critically and analytically and use data driven insights…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=7bd027dfbc0dab35&fccid=26f47cce54403a22&vjs=3
Materials Mgmt Analyst I,Honeywell,"Bengaluru, Karnataka","Champion data quality initiatives and drive data accuracy across all phases of material data management.,Previous experience as SAP Material Master process…",Posted10 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=3eaece5254de66ac&fccid=50208b5bf45ee3b8&vjs=3
Data and Dialler Analyst,Webhelp,"Gurgaon, Haryana","Clearly articulating and facilitating data analytical findings to stakeholder at all levels.,Ensuring the supply of data, supporting analytics and reports to…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0c29444b3ee9293b&fccid=50a010453174ca82&vjs=3
Data Analyst,Anton Tech Private Limited,"Kolathur, Chennai, Tamil Nadu","Acquiring data from primary and secondary data sources and maintaining databases/data systems.,Managing, creating, updating and master data.",Hiring ongoing,2022-07-26,"₹10,000 - ₹18,000 a month",https://in.indeed.com/company/Anton-Tech-Private-Limited/jobs/Data-Analyst-369351dc3828bd6f?fccid=4407739a7c302054&vjs=3
Analyst - Data Analytics | Marketing,CashKaro,"Remote in Gurgaon, Haryana","In this role, we want analysts to use the data models and reports, to draw actionable and meaningful insights.,Traffic Metrics, broken by Source, Channel, etc.",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9665e4400e2d3b6a&fccid=7353d2b0f6b563c4&vjs=3
Business Analyst,Lululemon India Tech Hub,"Bengaluru, Karnataka",Overall 7+ years of experience including a minimum of 3+ years of System/Business analyst experience within the eCommerce or Retail Digital industry.,Posted20 days ago,2022-07-26,,https://in.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D5mXFGwCT9lo97i3gsfTR9iTAPBTm16RjVfbVH6M8QHIvpChn350CM0LA3pPZc4Emy2Mm8vHGRyLPo8Dv1cNyUrlwq8S0kGZmmXcdrqwBpAcGQBUjgGPNXgCbfOhF4QonJTwNlzctxLGRZV0UaeAC_NoENZrYEUAz9yOygAHTaX-wLoE7Jwn3Hk2mrw71px5I1fpYIFUKm7xnDv4H860jAMysM7UA7YzrjMnvMTbwRJ2_91cA3ztCQbvEheGW0tZFqa_UpWEEDm2jqoXEeTXkmsk3kPD3IWbwC5_AQSyZ6bmHGqdstK2kyXzsQMrh7qbLRlYjNWfV_lR_hrYYonL4TSj9ZV5poHiRvsCCLQvkxznQOahOGILwTugU82ACo9vxvlFR8Tg48WbXisTO0ZIYH0oU6KTyKPimMssM1rMXZXDyVrEvPQiVU09xqIzx9AgbEsu018ILIM5M78A29ZLXVhVwsxIRANE_9x2AVrjNEg4iDaJQoNZmjqcRfLD_mP8sDTpNL4Ps8yOcaKvKcI1c1K553GvB7A6aQZjc2RLNWVv8wyatodgxVn8w-PuRbXJePDas8TQTJzZyaS4fHhS6Wjygm0slPOzfglVRmoR6SaBRPJ3L5inLKkzGhDPtZKkS9CJB09VoBSgUmm5zZDEaD0qwVfAJ6KMVaH7hS6cVzko4fqiebg6BsCj888SrqbhnBLEi7S5cwbx3DVjWWmwX_ES9dCD2JowsDHYOu2utFUn9EN39SKoLZEwDKZFJLRu0=&xkcb=SoBR-_M3bckPFXA36L0LbzkdCdPP&p=8&fvj=0&vjs=3
Business Analyst,HRK,"Bengaluru, Karnataka","Work closely with data analysts, data scientists, report developers, and business process owners to empower data-backed decision making.",EmployerActive 4 days ago,2022-07-26,,https://in.indeed.com/company/HRK/jobs/Business-Analyst-bad6813aa89d7a31?fccid=46ef0585d47c424b&vjs=3
Data Analyst,BridgeLoyalty,"Mumbai, Maharashtra","Senior data analyst, responsible for designing data collection, storage, and retrieval system and processes.,He will be responsible for ensuring data collection…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=6ec93c310d168994&fccid=8ec39a7487d00fe9&vjs=3
Data Analyst,MJB Technology Solutions,"Pune, Maharashtra","Technical or data-driven educational background (computer science, engineering, statistics, data science).,Data Engineering skills(ability to extract data from…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=095cf132abb8c722&fccid=d159eff5ddf304b4&vjs=3
Business Analyst,iQuest,"Pune, Maharashtra"," Using and applying a variety of data modelling techniques., Liaison between the client and the team for the successful delivery of the project.",EmployerActive 7 days ago,2022-07-26,"₹20,00,000 a year",https://in.indeed.com/company/MoSahay-Associate/jobs/Business-Analyst-e1fce2d036ca6e46?fccid=24d0f570d59f480c&vjs=3
Database Quality Analyst,Cision,Remote,The primary responsibility of this role is to continuously drive improvements in the quality of output in Cision’s Database Research business to ensure a…,Posted14 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=abd4db66002afffa&fccid=75895f2661e015de&vjs=3
Lead Business Analyst - Data,LifeWorks,"Noida, Uttar Pradesh","Support ongoing clients related to any prod data fixes/Data reports/ Extracts.,Our innovative programs have a lasting impact on the health, financial security…",Posted5 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=34b31b4428bde306&fccid=f0b9f94cc2f932db&vjs=3
Sr. Business Analyst,Tech mahindra,"Hyderabad, Telangana+2 locations",Job description : Deliver service commitments (SLA&OLA) and ensure delivery of contractual KPI/CPI ¿ Work closely with the SDM on daily operational requirements…,PostedPosted 6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0c8c553bb4017556&fccid=97299926ef79b544&vjs=3
Data Analyst,PayU,"Bengaluru, Karnataka+1 location","Experience in quantitative or statistical analysis, data mining, predictive or statistical modelling, applied programming, data management, data transformation,…",PostedPosted 17 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=fa346209f43a65b7&fccid=c1bec49d1ea92b43&vjs=3
Product Data Analyst,Carousell Group,"Bengaluru, Karnataka","Mentor and coach other data analysts.,Is data-driven and passionate about solving problems through data & enable others using data in decision making.",PostedPosted 7 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=696574d8f575ebf3&fccid=b3a838d030b837b4&vjs=3
Political Research Analyst,Buidlnext Infracon Pvt ltd,"Hyderabad, Telangana","Subjects and collect and analyze data.,Collecting data from sources such as public opinion surveys and election results.",EmployerActive 5 days ago,2022-07-26,"₹25,000 - ₹50,000 a month",https://in.indeed.com/company/Buidlnext-Infracon-Pvt-ltd/jobs/Political-Research-Analyst-8dfe09773b446fc6?fccid=f3b3a6cdad3a2351&vjs=3
Senior Reporting Analyst,Siemens,"Pune, Maharashtra","3+ years as a business/data analyst/analytical experience.,Excellent data management and analysis skills to assemble, clean and analyze data effectively from…",PostedPosted 7 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=ad9eb8b8a2e3bc57&fccid=ea6bb53f0b18b8f2&vjs=3
Data Analyst,Zessta,"Hyderabad, Telangana","Connecting data sources, importing data, and transforming data for Business intelligence.,Analytical thinking for translating data into informative reports and…",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=1306e8920cbaf2f2&fccid=458903876d9a6b30&vjs=3
Frontend Data Analyst,Ultimez Technology,"Hubli, Karnataka","Experienced in data analysis and data visualisation.,Experienced with data –binding frameworks.,Proficiency working with SQL databases and data pipelines.",PostedToday,2022-07-26,"₹10,000 - ₹20,000 a month",https://in.indeed.com/company/Ultimez-Technology-Inc./jobs/Frontend-Data-Analyst-d50209acae8ed0fa?fccid=d0710e829afbd6f4&vjs=3
Data Visualization Developer (Tableau Developer),Spinnaker Corporate Advisors,"Mumbai, Maharashtra","Understand the data structure and prep the data for Analytics.,Create Tableau reports/dashboards that provide insight.,Solid understanding of SQL Server.",PostedPosted 1 day ago,2022-07-26,"₹6,00,000 - ₹8,00,000 a year",https://in.indeed.com/company/Spinnaker-Corporate-Advisors/jobs/Data-Visualization-Developer-fd9c717733f47e7f?fccid=9479f314b75ab640&vjs=3
Reference Data Analyst,Deutsche Bank,"Jaipur, Rajasthan+1 location","Background in any of the processess under client data / Tax / Instruments / would be beneficial.,Best in class leave policy.,Accident and Term life Insurance.",PostedPosted 24 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=e5089b420ce08e62&fccid=f1d8e147024abb3f&vjs=3
Data Analyst - Financial Analyst,Crowe,"Noida, Uttar Pradesh","Ensure data compatibility and bridge the gap of data and business needs based on GAAP.,General understanding of data tables and ETL techniques.",PostedToday,2022-07-26,,https://in.indeed.com/rc/clk?jk=1dab112c0a2eebc4&fccid=994b5c764776123e&vjs=3
Data Analyst,BBS,"Gurgaon, Haryana","Experience in data analysis, including data cleaning/preparation, reporting, modeling.,Daily data analysis in online financial business, including data cleaning…",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=14161498cfac2426&fccid=f615aae024c71396&vjs=3
Data Analytics Developer (Junior),FENG GROUP,"Mumbai, Maharashtra","Create ad hoc data sets to support specific research projects;,Document data assets, usage recommendations, and known issues;",PostedPosted 14 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=803d244f1cb91523&fccid=dd616958bd9ddc12&vjs=3
Security Analyst,EY,"Thiruvananthapuram, Kerala","Good working knowledge of data analytic methods and tools, including but not limited to Spotfire, and Microsoft Excel.,To qualify for the role you must have:",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=aed790c880fffd6b&fccid=1544766d4c2915b0&vjs=3
Management Trainee / Analyst,Escalent,"Noida, Uttar Pradesh","Conduct quantitative (statistical analysis, financial data.,Conduct quantitative (statistical analysis, financial data analysis, etc.).",PostedPosted 6 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=0a8bbf7992dedfc8&fccid=32006ab449771908&vjs=3
Business Consultant / Data Analyst,Zensar Technologies,"Pune, Maharashtra","Interpret large raw data sets; conduct data analysis and audits – high level of excel mastery is required, Strong Analytical skills to help collect, measure,…",PostedPosted 30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=3147103e0fe4a698&fccid=e223a70f4b467dcd&vjs=3
Data Analyst,ZM Financial Systems,"Bengaluru, Karnataka","Regularly meet with other data analysts to help with Alteryx issues, and recommend best practices from both a technical and process perspective as related to…",Posted17 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=9aca43f80edf4113&fccid=7e9f8411cc2b1ce8&vjs=3
Data Analyst - BI (Flexi Model Pool),Cacti Global,Remote,"Design conceptual and logical data models and flowcharts Present information using data visualization techniques.,Good data management using Excel.",Posted24 days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=43450e0a2c2c5d6d&fccid=26d3a589aada9dc8&vjs=3
Lead Analyst Internship For freshers,Redlifealert,"Remote in Bhopal, Madhya Pradesh","Guide junior analysts on research methods, data analysis, and other related tasks.,Development of Excel sheet data.,Make 40 cold calls daily.",Hiring ongoing,2022-07-26,,https://in.indeed.com/company/Redlifealert/jobs/Lead-Analyst-Internship-Fresher-2d0b9fa08ab22d53?fccid=2a58372109b96229&vjs=3
"Data Analyst, Trust and Safety, AdSpam",Google,"Hyderabad, Telangana","2 years of experience in data and analytics.,Bachelor's degree in Computer Science, Applied Mathematics, Statistics, Quantitative Social Sciences, or equivalent…",Posted30+ days ago,2022-07-26,,https://in.indeed.com/rc/clk?jk=99d273e0da938b83&fccid=a5b4499d9e91a5c6&vjs=3
